product_id,product_name,category,total_stock,avg_cost_price
PROD00478,Unbranded Steel Tuna,Electronics,313,574.52
PROD00479,Elegant Cotton Ball,Furniture,39,288.06
PROD00480,Luxurious Wooden Towels,Clothing,251,470.69
PROD00481,Sleek Metal Keyboard,Clothing,334,870.52
PROD00482,Recycled Concrete Sausages,Toys,431,340.89
PROD00483,Gorgeous Bamboo Pizza,Clothing,394,906.95
PROD00484,Intelligent Aluminum Mouse,Electronics,386,492.79
PROD00485,Licensed Bamboo Table,Furniture,401,34.3
PROD00486,Generic Bamboo Towels,Furniture,82,10.19
PROD00487,Bespoke Ceramic Tuna,Clothing,240,951.39
PROD00488,Sleek Metal Soap,Toys,139,807.02
PROD00489,Fantastic Silk Bacon,Grocery,419,767.3
PROD00490,Bespoke Ceramic Shoes,Toys,239,809.29
PROD00491,Incredible Ceramic Table,Toys,323,142.05
PROD00492,Intelligent Wooden Mouse,Clothing,198,495.2
PROD00493,Oriental Metal Hat,Grocery,286,584.19
PROD00494,Recycled Silk Cheese,Toys,400,261.45
PROD00495,Unbranded Rubber Tuna,Toys,326,831.35
PROD00496,Unbranded Gold Fish,Toys,376,515.79
PROD00497,Generic Ceramic Pizza,Grocery,420,213.59
PROD00498,Frozen Rubber Cheese,Electronics,168,360.09
PROD00499,Recycled Silk Salad,Toys,385,291.89
PROD00500,Intelligent Metal Tuna,Grocery,487,224.35
PROD00501,Unbranded Aluminum Bacon,Furniture,313,547.08
PROD00502,Rustic Metal Car,Furniture,102,190.35
PROD00503,Tasty Concrete Pizza,Toys,336,960.79
PROD00504,Fresh Plastic Chicken,Electronics,73,513.35
PROD00505,Handcrafted Gold Chicken,Grocery,441,706.69
PROD00506,Rustic Steel Chair,Clothing,445,727.75
PROD00507,Soft Concrete Pants,Toys,458,356.22
PROD00508,Fantastic Metal Tuna,Toys,419,204.35
PROD00509,Recycled Granite Cheese,Grocery,152,63.05
PROD00510,Elegant Plastic Chips,Toys,141,829.63
PROD00511,Luxurious Bamboo Ball,Furniture,262,491.49
PROD00512,Recycled Concrete Hat,Grocery,275,676.65
PROD00513,Electronic Metal Chicken,Electronics,395,36.45
PROD00514,Luxurious Bamboo Keyboard,Electronics,265,481.06
PROD00515,Generic Aluminum Bike,Furniture,177,110.7
PROD00516,Fresh Bamboo Soap,Clothing,201,123.59
PROD00517,Gorgeous Gold Salad,Furniture,1,975.35
PROD00518,Tasty Aluminum Sausages,Toys,344,496.69
PROD00519,Practical Steel Chicken,Toys,252,85.69
PROD00520,Licensed Steel Cheese,Toys,137,389.09
PROD00521,Oriental Aluminum Pizza,Grocery,33,95.29
PROD00522,Fresh Rubber Gloves,Furniture,447,201.59
PROD00523,Electronic Steel Towels,Furniture,455,823.49
PROD00524,Small Plastic Chicken,Toys,71,626.1
PROD00525,Bespoke Granite Hat,Clothing,211,382.49
PROD00526,Bespoke Bamboo Salad,Grocery,153,99.46
PROD00527,Intelligent Steel Shirt,Toys,415,832.83
PROD00528,Bespoke Bronze Chips,Toys,302,891.09
PROD00529,Oriental Aluminum Chicken,Toys,435,737.35
PROD00530,Modern Metal Computer,Furniture,260,850.59
PROD00531,Electronic Concrete Hat,Electronics,42,965.29
PROD00532,Oriental Metal Chicken,Electronics,19,750.89
PROD00533,Practical Cotton Towels,Electronics,302,484.1
PROD00534,Handcrafted Gold Salad,Toys,163,706.05
PROD00535,Unbranded Cotton Salad,Grocery,275,774.19
PROD00536,Rustic Bamboo Salad,Toys,474,527.65
PROD00537,Licensed Plastic Hat,Toys,231,356.6
PROD00538,Luxurious Aluminum Fish,Grocery,269,87.09
PROD00539,Sleek Plastic Salad,Toys,15,798.39
PROD00540,Licensed Bamboo Towels,Grocery,422,419.75
PROD00541,Elegant Cotton Towels,Toys,249,803.75
PROD00542,Rustic Granite Pants,Clothing,79,622.89
PROD00543,Luxurious Silk Sausages,Electronics,108,781.45
PROD00544,Handcrafted Rubber Tuna,Grocery,87,590.29
PROD00545,Handcrafted Wooden Table,Clothing,51,348.25
PROD00546,Rustic Ceramic Shirt,Furniture,167,520.89
PROD00547,Bespoke Granite Shirt,Toys,405,693.9
PROD00548,Electronic Bamboo Fish,Toys,274,470.19
PROD00549,Recycled Steel Sausages,Electronics,49,287.52
PROD00550,Fantastic Granite Cheese,Toys,245,133.19
PROD00551,Unbranded Granite Mouse,Toys,442,182.89
PROD00552,Rustic Aluminum Sausages,Furniture,486,353.04
PROD00553,Small Steel Chicken,Grocery,284,690.65
PROD00554,Fantastic Concrete Fish,Electronics,385,680.39
PROD00555,Fantastic Rubber Bike,Furniture,98,181.1
PROD00556,Ergonomic Plastic Computer,Toys,66,981.75
PROD00557,Fresh Metal Ball,Electronics,253,468.19
PROD00558,Elegant Plastic Gloves,Electronics,212,289.19
PROD00559,Bespoke Concrete Chair,Toys,5,135.49
PROD00560,Handcrafted Marble Table,Furniture,316,978.19
PROD00561,Incredible Ceramic Sausages,Clothing,470,676.19
PROD00562,Unbranded Ceramic Shirt,Grocery,468,737.3
PROD00563,Soft Metal Fish,Clothing,136,297.65
PROD00564,Practical Marble Shirt,Grocery,235,548.45
PROD00565,Oriental Bamboo Soap,Electronics,328,418.99
PROD00566,Recycled Metal Chair,Clothing,380,262.49
PROD00567,Modern Gold Gloves,Electronics,15,301.19
PROD00568,Soft Metal Computer,Clothing,414,822.19
PROD00569,Incredible Cotton Chair,Grocery,220,624.69
PROD00570,Rustic Bamboo Towels,Grocery,387,953.19
PROD00571,Awesome Ceramic Shoes,Grocery,134,22.8
PROD00572,Bespoke Bamboo Ball,Electronics,173,336.49
PROD00573,Soft Steel Cheese,Furniture,300,583.69
PROD00574,Electronic Bronze Computer,Toys,289,115.19
PROD00575,Licensed Cotton Cheese,Electronics,139,536.15
PROD00576,Ergonomic Metal Car,Electronics,202,229.95
PROD00577,Elegant Cotton Car,Furniture,438,697.45
PROD00578,Awesome Bamboo Soap,Electronics,258,534.15
PROD00579,Small Ceramic Bike,Clothing,235,755.79
PROD00580,Tasty Concrete Chicken,Furniture,479,686.0
PROD00581,Small Rubber Fish,Clothing,74,354.35
PROD00582,Incredible Marble Chips,Electronics,296,638.89
PROD00583,Rustic Gold Bike,Furniture,65,212.09
PROD00584,Generic Wooden Chair,Furniture,258,555.0
PROD00585,Rustic Aluminum Bacon,Furniture,17,855.1
PROD00586,Oriental Bamboo Soap,Electronics,140,187.13
PROD00587,Intelligent Rubber Shoes,Toys,179,192.49
PROD00588,Oriental Granite Hat,Clothing,469,806.49
PROD00589,Rustic Marble Towels,Electronics,7,553.3
PROD00590,Modern Bronze Bike,Clothing,165,120.75
PROD00591,Elegant Concrete Soap,Clothing,328,193.69
PROD00592,Refined Plastic Table,Grocery,100,472.89
PROD00593,Small Cotton Keyboard,Clothing,461,899.0
PROD00594,Fresh Bronze Ball,Furniture,204,368.1
PROD00595,Awesome Metal Pants,Toys,343,510.69
PROD00596,Licensed Cotton Hat,Clothing,269,837.09
PROD00597,Frozen Marble Chicken,Furniture,446,416.39
PROD00598,Bespoke Ceramic Salad,Toys,474,768.79
PROD00599,Awesome Silk Chips,Furniture,399,936.35
PROD00600,Oriental Concrete Soap,Toys,46,82.09
PROD00601,Unbranded Concrete Keyboard,Grocery,420,263.95
PROD00602,Generic Silk Sausages,Grocery,264,631.95
PROD00603,Ergonomic Rubber Sausages,Clothing,211,505.21
PROD00604,Intelligent Plastic Table,Toys,293,589.69
PROD00605,Awesome Plastic Chips,Grocery,177,523.29
PROD00606,Handmade Concrete Bacon,Clothing,104,79.0
PROD00607,Intelligent Granite Chicken,Clothing,172,969.49
PROD00608,Refined Bamboo Computer,Electronics,369,269.39
PROD00609,Handcrafted Silk Cheese,Clothing,8,196.85
PROD00610,Tasty Silk Table,Clothing,80,600.25
PROD00611,Intelligent Ceramic Chair,Electronics,471,472.49
PROD00612,Fresh Ceramic Bike,Toys,238,664.75
PROD00613,Frozen Marble Pizza,Electronics,321,309.79
PROD00614,Intelligent Marble Fish,Clothing,89,956.89
PROD00615,Intelligent Ceramic Fish,Electronics,473,632.09
PROD00616,Intelligent Gold Shirt,Furniture,451,583.6
PROD00617,Recycled Steel Pants,Grocery,163,991.25
PROD00618,Sleek Concrete Tuna,Electronics,204,233.59
PROD00619,Tasty Metal Chicken,Clothing,286,644.29
PROD00620,Intelligent Rubber Soap,Toys,160,62.85
PROD00621,Electronic Bamboo Mouse,Electronics,34,226.19
PROD00622,Awesome Bronze Gloves,Toys,282,402.3
PROD00623,Practical Cotton Chips,Toys,454,581.29
PROD00624,Fresh Concrete Table,Toys,331,265.09
PROD00625,Refined Gold Mouse,Grocery,438,427.89
PROD00626,Bespoke Wooden Mouse,Electronics,259,645.59
PROD00627,Electronic Gold Fish,Toys,382,814.28
PROD00628,Luxurious Aluminum Pants,Electronics,63,190.46
PROD00629,Elegant Gold Gloves,Electronics,131,915.79
PROD00630,Recycled Wooden Gloves,Toys,112,800.0
PROD00631,Gorgeous Wooden Gloves,Furniture,55,271.99
PROD00632,Luxurious Steel Shoes,Toys,130,383.19
PROD00633,Gorgeous Concrete Bacon,Toys,462,451.35
PROD00634,Recycled Silk Chips,Grocery,276,915.3
PROD00635,Practical Granite Chips,Clothing,317,819.9
PROD00636,Modern Aluminum Car,Grocery,14,367.69
PROD00637,Awesome Concrete Salad,Furniture,38,669.19
PROD00638,Ergonomic Cotton Sausages,Clothing,58,37.59
PROD00639,Licensed Aluminum Car,Grocery,71,877.09
PROD00640,Intelligent Cotton Computer,Toys,395,911.7
PROD00641,Refined Plastic Bike,Clothing,457,629.55
PROD00642,Frozen Concrete Keyboard,Toys,408,694.49
PROD00643,Small Wooden Chips,Furniture,96,651.25
PROD00644,Fantastic Concrete Pizza,Furniture,3,485.99
PROD00645,Ergonomic Steel Sausages,Grocery,337,195.92
PROD00646,Incredible Rubber Sausages,Clothing,318,195.95
PROD00647,Sleek Gold Ball,Toys,175,270.89
PROD00648,Handcrafted Bamboo Tuna,Furniture,298,398.5
PROD00649,Fantastic Ceramic Ball,Grocery,0,720.29
PROD00650,Handcrafted Gold Computer,Electronics,90,654.99
PROD00651,Elegant Granite Salad,Electronics,477,494.89
PROD00652,Ergonomic Wooden Computer,Grocery,147,517.09
PROD00653,Fresh Marble Towels,Toys,247,863.32
PROD00654,Sleek Gold Pants,Clothing,486,302.39
PROD00655,Electronic Rubber Car,Toys,165,568.25
PROD00656,Luxurious Silk Cheese,Clothing,51,112.1
PROD00657,Frozen Bamboo Chicken,Electronics,153,359.86
PROD00658,Tasty Plastic Chips,Grocery,498,497.15
PROD00659,Awesome Marble Gloves,Toys,399,834.09
PROD00660,Tasty Cotton Ball,Furniture,182,25.29
PROD00661,Bespoke Concrete Chicken,Electronics,285,385.65
PROD00662,Unbranded Silk Shirt,Grocery,304,643.85
PROD00663,Intelligent Bamboo Bacon,Furniture,348,270.59
PROD00664,Oriental Plastic Towels,Toys,13,587.7
PROD00665,Refined Silk Bike,Clothing,88,555.05
PROD00666,Ergonomic Silk Bacon,Toys,151,472.0
PROD00667,Luxurious Silk Cheese,Toys,67,855.19
PROD00668,Tasty Ceramic Chair,Grocery,417,832.0
PROD00669,Elegant Concrete Car,Electronics,188,118.25
PROD00670,Tasty Marble Computer,Clothing,44,850.69
PROD00671,Small Concrete Shirt,Toys,436,351.09
PROD00672,Elegant Concrete Car,Furniture,293,889.29
PROD00673,Recycled Marble Keyboard,Furniture,20,51.05
PROD00674,Awesome Bamboo Tuna,Grocery,370,196.2
PROD00675,Rustic Plastic Table,Clothing,40,523.3
PROD00676,Sleek Steel Pizza,Furniture,297,756.39
PROD00677,Awesome Silk Soap,Clothing,486,196.29
PROD00678,Ergonomic Marble Tuna,Grocery,381,825.59
PROD00679,Ergonomic Plastic Gloves,Electronics,152,588.35
PROD00680,Tasty Bamboo Fish,Toys,370,359.85
PROD00681,Incredible Granite Pants,Clothing,226,900.65
PROD00682,Gorgeous Steel Car,Electronics,224,365.53
PROD00683,Handcrafted Gold Tuna,Furniture,285,838.25
PROD00684,Gorgeous Bamboo Salad,Furniture,201,743.99
PROD00685,Tasty Bronze Bacon,Toys,125,493.89
PROD00686,Generic Bamboo Cheese,Electronics,266,456.19
PROD00687,Refined Steel Pizza,Clothing,183,927.48
PROD00688,Sleek Bronze Chair,Electronics,375,646.99
PROD00689,Ergonomic Silk Keyboard,Furniture,373,576.45
PROD00690,Frozen Gold Pizza,Furniture,313,869.59
PROD00691,Bespoke Wooden Pizza,Toys,449,268.99
PROD00692,Luxurious Wooden Bacon,Electronics,98,523.99
PROD00693,Oriental Rubber Bacon,Electronics,35,854.29
PROD00694,Modern Rubber Pizza,Furniture,222,336.01
PROD00695,Refined Marble Tuna,Electronics,86,945.15
PROD00696,Bespoke Wooden Gloves,Furniture,302,308.45
PROD00697,Incredible Steel Pizza,Toys,334,167.69
PROD00698,Handmade Plastic Pizza,Furniture,327,290.69
PROD00699,Awesome Steel Cheese,Toys,428,940.85
PROD00700,Handmade Steel Soap,Grocery,410,303.85
PROD00701,Fantastic Rubber Hat,Clothing,339,540.79
PROD00702,Small Silk Pizza,Grocery,28,68.19
PROD00703,Generic Granite Chair,Toys,405,307.01
PROD00704,Handmade Ceramic Car,Toys,403,263.0
PROD00705,Fantastic Wooden Chips,Clothing,263,832.19
PROD00706,Unbranded Bronze Towels,Clothing,34,533.85
PROD00707,Unbranded Metal Mouse,Clothing,100,412.09
PROD00708,Refined Gold Car,Grocery,499,20.61
PROD00709,Unbranded Metal Computer,Clothing,103,731.99
PROD00710,Oriental Gold Shoes,Clothing,225,167.77
PROD00711,Recycled Silk Tuna,Toys,19,415.19
PROD00712,Modern Granite Shoes,Clothing,474,773.85
PROD00713,Generic Rubber Ball,Clothing,423,521.69
PROD00714,Generic Plastic Fish,Electronics,20,645.9
PROD00715,Luxurious Marble Mouse,Clothing,33,750.89
PROD00716,Bespoke Plastic Table,Furniture,54,251.69
PROD00717,Awesome Plastic Soap,Toys,87,711.35
PROD00718,Rustic Cotton Chicken,Electronics,11,609.25
PROD00719,Oriental Silk Pizza,Furniture,89,64.3
PROD00720,Recycled Bamboo Keyboard,Electronics,21,111.4
PROD00721,Recycled Concrete Cheese,Toys,483,37.09
PROD00722,Refined Granite Fish,Clothing,37,429.39
PROD00723,Gorgeous Granite Chair,Grocery,265,194.09
PROD00724,Handcrafted Ceramic Cheese,Grocery,43,864.94
PROD00725,Oriental Wooden Mouse,Grocery,349,88.79
PROD00726,Recycled Metal Pants,Clothing,208,688.39
PROD00727,Rustic Marble Pants,Electronics,500,765.75
PROD00728,Soft Steel Ball,Electronics,428,206.25
PROD00729,Ergonomic Cotton Chicken,Grocery,103,842.79
PROD00730,Bespoke Marble Pants,Grocery,191,220.2
PROD00731,Handcrafted Cotton Chair,Toys,415,604.45
PROD00732,Rustic Ceramic Chips,Clothing,180,713.95
PROD00733,Frozen Silk Chicken,Furniture,387,845.59
PROD00734,Fantastic Gold Salad,Electronics,149,370.25
PROD00735,Recycled Aluminum Ball,Toys,70,408.65
PROD00736,Intelligent Concrete Computer,Grocery,81,360.89
PROD00737,Ergonomic Cotton Shoes,Electronics,362,906.45
PROD00738,Intelligent Rubber Car,Electronics,471,795.55
PROD00739,Elegant Granite Ball,Toys,183,418.49
PROD00740,Sleek Bronze Gloves,Furniture,224,916.89
PROD00741,Incredible Concrete Fish,Furniture,197,551.2
PROD00742,Soft Plastic Bacon,Clothing,85,621.65
PROD00743,Unbranded Wooden Table,Clothing,49,48.52
PROD00744,Fantastic Metal Fish,Grocery,74,77.09
PROD00745,Practical Rubber Bacon,Clothing,220,633.89
PROD00746,Refined Rubber Bacon,Grocery,419,669.99
PROD00747,Tasty Bronze Fish,Furniture,284,973.2
PROD00748,Elegant Bronze Gloves,Electronics,296,520.55
PROD00749,Licensed Cotton Soap,Toys,187,610.39
PROD00750,Small Granite Car,Grocery,110,891.72
PROD00751,Sleek Aluminum Table,Clothing,127,607.95
PROD00752,Practical Rubber Bacon,Clothing,32,767.39
PROD00753,Incredible Marble Tuna,Clothing,18,98.69
PROD00754,Sleek Gold Bacon,Furniture,84,373.65
PROD00755,Recycled Marble Salad,Toys,457,482.13
PROD00756,Handmade Steel Car,Electronics,482,452.99
PROD00757,Gorgeous Metal Car,Toys,85,137.59
PROD00758,Refined Wooden Table,Clothing,83,35.75
PROD00759,Elegant Metal Mouse,Toys,203,577.69
PROD00760,Small Silk Table,Electronics,80,93.59
PROD00761,Generic Ceramic Table,Electronics,230,167.79
PROD00762,Intelligent Bamboo Chair,Toys,432,675.09
PROD00763,Practical Bamboo Mouse,Clothing,334,342.19
PROD00764,Small Plastic Shirt,Clothing,225,592.4
PROD00765,Recycled Gold Fish,Electronics,372,298.89
PROD00766,Refined Bamboo Keyboard,Electronics,82,138.22
PROD00767,Awesome Concrete Chicken,Grocery,115,603.05
PROD00768,Handcrafted Rubber Soap,Toys,74,579.7
PROD00769,Refined Rubber Salad,Furniture,120,781.19
PROD00770,Incredible Concrete Chair,Electronics,401,121.15
PROD00771,Generic Steel Computer,Toys,314,418.29
PROD00772,Electronic Steel Chicken,Clothing,410,629.25
PROD00773,Oriental Plastic Keyboard,Grocery,445,12.19
PROD00774,Ergonomic Bamboo Fish,Clothing,74,617.0
PROD00775,Handmade Plastic Chair,Furniture,153,672.65
PROD00776,Unbranded Gold Bacon,Furniture,356,192.59
PROD00777,Soft Bronze Table,Electronics,276,295.09
PROD00778,Luxurious Ceramic Car,Toys,378,54.09
PROD00779,Oriental Bamboo Bike,Toys,265,815.85
PROD00780,Soft Granite Bacon,Electronics,113,413.05
PROD00781,Oriental Granite Sausages,Furniture,374,443.39
PROD00782,Incredible Aluminum Bike,Clothing,251,673.69
PROD00783,Licensed Rubber Hat,Grocery,78,657.49
PROD00784,Modern Bamboo Salad,Electronics,87,371.09
PROD00785,Sleek Gold Soap,Grocery,393,82.65
PROD00786,Awesome Wooden Towels,Toys,453,773.49
PROD00787,Electronic Silk Fish,Toys,313,979.2
PROD00788,Oriental Metal Tuna,Furniture,491,862.89
PROD00789,Refined Marble Bacon,Clothing,173,452.95
PROD00790,Rustic Aluminum Bike,Toys,488,956.69
PROD00791,Fantastic Gold Hat,Electronics,463,773.79
PROD00792,Fantastic Gold Ball,Grocery,20,247.05
PROD00793,Fresh Rubber Sausages,Furniture,360,780.55
PROD00794,Fantastic Plastic Hat,Furniture,267,24.49
PROD00795,Ergonomic Gold Gloves,Electronics,198,168.85
PROD00796,Fantastic Rubber Salad,Toys,120,395.59
PROD00797,Awesome Silk Pizza,Furniture,399,106.94
PROD00798,Incredible Steel Towels,Electronics,352,811.19
PROD00799,Unbranded Rubber Computer,Furniture,98,777.55
PROD00800,Fresh Plastic Car,Toys,11,493.3
PROD00801,Bespoke Bamboo Towels,Furniture,217,696.89
PROD00802,Handcrafted Metal Sausages,Clothing,404,22.39
PROD00803,Modern Gold Shirt,Furniture,334,279.99
PROD00804,Practical Aluminum Computer,Grocery,231,667.39
PROD00805,Ergonomic Marble Chicken,Grocery,420,88.15
PROD00806,Rustic Silk Salad,Clothing,163,923.65
PROD00807,Fantastic Bronze Hat,Grocery,197,922.19
PROD00808,Gorgeous Cotton Cheese,Electronics,82,937.69
PROD00809,Practical Plastic Pizza,Furniture,358,338.4
PROD00810,Electronic Ceramic Gloves,Electronics,47,599.19
PROD00811,Electronic Granite Computer,Furniture,492,316.89
PROD00812,Recycled Wooden Soap,Grocery,171,125.49
PROD00813,Unbranded Concrete Ball,Grocery,234,32.95
PROD00814,Elegant Concrete Bacon,Furniture,112,885.99
PROD00815,Practical Marble Fish,Grocery,123,561.99
PROD00816,Sleek Gold Pants,Electronics,38,223.99
PROD00817,Elegant Steel Chair,Furniture,358,768.25
PROD00818,Sleek Rubber Chicken,Electronics,457,519.49
PROD00819,Elegant Concrete Bike,Furniture,279,826.19
PROD00820,Small Steel Gloves,Grocery,170,717.95
PROD00821,Generic Concrete Tuna,Toys,230,630.99
PROD00822,Small Steel Pants,Electronics,474,40.75
PROD00823,Fresh Concrete Table,Grocery,355,802.09
PROD00824,Soft Bamboo Pants,Grocery,7,922.49
PROD00825,Generic Steel Table,Furniture,255,907.29
PROD00826,Handmade Concrete Pants,Grocery,422,356.45
PROD00827,Fresh Aluminum Computer,Clothing,316,777.79
PROD00828,Bespoke Bronze Shoes,Electronics,210,723.09
PROD00829,Awesome Concrete Cheese,Electronics,472,88.69
PROD00830,Practical Metal Tuna,Clothing,442,449.0
PROD00831,Awesome Gold Hat,Furniture,363,666.25
PROD00832,Unbranded Marble Sausages,Furniture,442,329.35
PROD00833,Practical Ceramic Computer,Furniture,305,31.4
PROD00834,Rustic Metal Towels,Furniture,16,516.09
PROD00835,Sleek Bamboo Hat,Electronics,422,583.59
PROD00836,Handmade Gold Hat,Furniture,377,916.17
PROD00837,Luxurious Metal Chicken,Furniture,378,801.24
PROD00838,Fantastic Steel Tuna,Electronics,236,299.67
PROD00839,Elegant Steel Bacon,Electronics,490,6.05
PROD00840,Bespoke Ceramic Pizza,Toys,482,276.75
PROD00841,Generic Rubber Sausages,Furniture,486,574.85
PROD00842,Fantastic Gold Car,Toys,302,473.35
PROD00843,Practical Concrete Shoes,Electronics,314,269.19
PROD00844,Elegant Metal Pants,Toys,83,946.6
PROD00845,Modern Aluminum Keyboard,Furniture,389,462.9
PROD00846,Practical Metal Fish,Grocery,213,583.44
PROD00847,Recycled Silk Shoes,Toys,307,960.69
PROD00848,Incredible Marble Shoes,Clothing,75,746.22
PROD00849,Elegant Wooden Fish,Clothing,184,431.35
PROD00850,Recycled Aluminum Hat,Toys,398,720.55
PROD00851,Sleek Ceramic Computer,Toys,436,233.61
PROD00852,Generic Wooden Soap,Electronics,151,444.35
PROD00853,Fantastic Plastic Hat,Electronics,91,557.89
PROD00854,Soft Gold Fish,Toys,148,683.09
PROD00855,Rustic Cotton Pizza,Grocery,210,797.25
PROD00856,Ergonomic Cotton Bike,Clothing,158,940.19
PROD00857,Luxurious Plastic Pants,Clothing,250,522.09
PROD00858,Electronic Bamboo Chips,Toys,295,454.49
PROD00859,Sleek Metal Gloves,Grocery,466,945.75
PROD00860,Elegant Granite Table,Grocery,382,831.65
